slug,event_timestamp,event_datetime,date,hour,minute,day_of_week,winner,winner_binary,up_final_price,down_final_price,volume,closed,last_trade_price
btc-updown-5m-1772256000,1772256000,2026-02-28 05:20:00 UTC,2026-02-28,5,20,Saturday,Down,0,0.0,1.0,88048.285642,True,0.01
btc-updown-5m-1772256300,1772256300,2026-02-28 05:25:00 UTC,2026-02-28,5,25,Saturday,Down,0,0.0,1.0,99001.995701,True,0.01
btc-updown-5m-1772256600,1772256600,2026-02-28 05:30:00 UTC,2026-02-28,5,30,Saturday,Down,0,0.0,1.0,99281.734182,True,0.01
btc-updown-5m-1772256900,1772256900,2026-02-28 05:35:00 UTC,2026-02-28,5,35,Saturday,Up,1,1.0,0.0,144461.711379,True,0.99
btc-updown-5m-1772257200,1772257200,2026-02-28 05:40:00 UTC,2026-02-28,5,40,Saturday,Down,0,0.0,1.0,101407.528846,True,0.01
btc-updown-5m-1772257500,1772257500,2026-02-28 05:45:00 UTC,2026-02-28,5,45,Saturday,Down,0,0.0,1.0,129140.550669,True,0.01
btc-updown-5m-1772257800,1772257800,2026-02-28 05:50:00 UTC,2026-02-28,5,50,Saturday,Down,0,0.0,1.0,60232.780271,True,0.39
btc-updown-5m-1772258100,1772258100,2026-02-28 05:55:00 UTC,2026-02-28,5,55,Saturday,Up,1,1.0,0.0,26191.767344,True,0.34
btc-updown-5m-1772258400,1772258400,2026-02-28 06:00:00 UTC,2026-02-28,6,0,Saturday,Down,0,0.0,1.0,54834.842143,True,0.08
btc-updown-5m-1772258700,1772258700,2026-02-28 06:05:00 UTC,2026-02-28,6,5,Saturday,Down,0,0.0,1.0,100242.188976,True,0.01
btc-updown-5m-1772259000,1772259000,2026-02-28 06:10:00 UTC,2026-02-28,6,10,Saturday,Down,0,0.0,1.0,115349.885342,True,0.01
btc-updown-5m-1772259300,1772259300,2026-02-28 06:15:00 UTC,2026-02-28,6,15,Saturday,Down,0,0.0,1.0,87754.990214,True,0.001
btc-updown-5m-1772259600,1772259600,2026-02-28 06:20:00 UTC,2026-02-28,6,20,Saturday,Up,1,1.0,0.0,252456.791329,True,0.999
btc-updown-5m-1772259900,1772259900,2026-02-28 06:25:00 UTC,2026-02-28,6,25,Saturday,Down,0,0.0,1.0,172357.182775,True,0.001
btc-updown-5m-1772260200,1772260200,2026-02-28 06:30:00 UTC,2026-02-28,6,30,Saturday,Down,0,0.0,1.0,142650.376026,True,0.01
btc-updown-5m-1772260500,1772260500,2026-02-28 06:35:00 UTC,2026-02-28,6,35,Saturday,Down,0,0.0,1.0,62654.306427,True,0.06
btc-updown-5m-1772260800,1772260800,2026-02-28 06:40:00 UTC,2026-02-28,6,40,Saturday,Up,1,1.0,0.0,144794.863107,True,0.99
btc-updown-5m-1772261100,1772261100,2026-02-28 06:45:00 UTC,2026-02-28,6,45,Saturday,Down,0,0.0,1.0,60426.257789,True,0.11
btc-updown-5m-1772261400,1772261400,2026-02-28 06:50:00 UTC,2026-02-28,6,50,Saturday,Down,0,0.0,1.0,141554.970569,True,0.01
btc-updown-5m-1772261700,1772261700,2026-02-28 06:55:00 UTC,2026-02-28,6,55,Saturday,Down,0,0.0,1.0,117400.729099,True,0.03
btc-updown-5m-1772262000,1772262000,2026-02-28 07:00:00 UTC,2026-02-28,7,0,Saturday,Up,1,1.0,0.0,192146.940987,True,0.99
btc-updown-5m-1772262300,1772262300,2026-02-28 07:05:00 UTC,2026-02-28,7,5,Saturday,Up,1,1.0,0.0,98115.214594,True,0.96
btc-updown-5m-1772262600,1772262600,2026-02-28 07:10:00 UTC,2026-02-28,7,10,Saturday,Up,1,1.0,0.0,110053.597489,True,0.98
btc-updown-5m-1772262900,1772262900,2026-02-28 07:15:00 UTC,2026-02-28,7,15,Saturday,Up,1,1.0,0.0,37722.001351,True,0.72
btc-updown-5m-1772263200,1772263200,2026-02-28 07:20:00 UTC,2026-02-28,7,20,Saturday,Down,0,0.0,1.0,110133.79799,True,0.01
btc-updown-5m-1772263500,1772263500,2026-02-28 07:25:00 UTC,2026-02-28,7,25,Saturday,Up,1,1.0,0.0,41719.817685,True,0.56
btc-updown-5m-1772263800,1772263800,2026-02-28 07:30:00 UTC,2026-02-28,7,30,Saturday,Up,1,1.0,0.0,103021.057065,True,0.99
btc-updown-5m-1772264100,1772264100,2026-02-28 07:35:00 UTC,2026-02-28,7,35,Saturday,Up,1,1.0,0.0,38157.538689,True,0.71
btc-updown-5m-1772264400,1772264400,2026-02-28 07:40:00 UTC,2026-02-28,7,40,Saturday,Down,0,0.0,1.0,73030.913708,True,0.42
btc-updown-5m-1772264700,1772264700,2026-02-28 07:45:00 UTC,2026-02-28,7,45,Saturday,Down,0,0.0,1.0,146041.926622,True,0.001
btc-updown-5m-1772265000,1772265000,2026-02-28 07:50:00 UTC,2026-02-28,7,50,Saturday,Up,1,1.0,0.0,100659.607712,True,0.99
btc-updown-5m-1772265300,1772265300,2026-02-28 07:55:00 UTC,2026-02-28,7,55,Saturday,Down,0,0.0,1.0,41653.475347,True,0.19
btc-updown-5m-1772265600,1772265600,2026-02-28 08:00:00 UTC,2026-02-28,8,0,Saturday,Down,0,0.0,1.0,280571.097127,True,0.001
btc-updown-5m-1772265900,1772265900,2026-02-28 08:05:00 UTC,2026-02-28,8,5,Saturday,Down,0,0.0,1.0,5596.563071,True,0.17
btc-updown-5m-1772266200,1772266200,2026-02-28 08:10:00 UTC,2026-02-28,8,10,Saturday,Up,1,1.0,0.0,61036.135719,True,0.99
btc-updown-5m-1772266500,1772266500,2026-02-28 08:15:00 UTC,2026-02-28,8,15,Saturday,Up,1,1.0,0.0,150861.521529,True,0.999
btc-updown-5m-1772266800,1772266800,2026-02-28 08:20:00 UTC,2026-02-28,8,20,Saturday,Down,0,0.0,1.0,160378.351972,True,0.01
btc-updown-5m-1772267100,1772267100,2026-02-28 08:25:00 UTC,2026-02-28,8,25,Saturday,Up,1,1.0,0.0,110526.604795,True,0.99
btc-updown-5m-1772267400,1772267400,2026-02-28 08:30:00 UTC,2026-02-28,8,30,Saturday,Down,0,0.0,1.0,141658.701483,True,0.001
btc-updown-5m-1772267700,1772267700,2026-02-28 08:35:00 UTC,2026-02-28,8,35,Saturday,Up,1,1.0,0.0,101805.173626,True,0.999
btc-updown-5m-1772268000,1772268000,2026-02-28 08:40:00 UTC,2026-02-28,8,40,Saturday,Down,0,0.0,1.0,149683.485177,True,0.01
btc-updown-5m-1772268300,1772268300,2026-02-28 08:45:00 UTC,2026-02-28,8,45,Saturday,Up,1,1.0,0.0,52.978428,True,0.9
btc-updown-5m-1772268600,1772268600,2026-02-28 08:50:00 UTC,2026-02-28,8,50,Saturday,Down,0,0.0,1.0,43.510194,True,0.09
btc-updown-5m-1772268900,1772268900,2026-02-28 08:55:00 UTC,2026-02-28,8,55,Saturday,Down,0,0.0,1.0,113431.520976,True,0.001
btc-updown-5m-1772269200,1772269200,2026-02-28 09:00:00 UTC,2026-02-28,9,0,Saturday,Up,1,1.0,0.0,40.7,True,0.99
btc-updown-5m-1772269500,1772269500,2026-02-28 09:05:00 UTC,2026-02-28,9,5,Saturday,Down,0,0.0,1.0,50.39,True,0.1
btc-updown-5m-1772269800,1772269800,2026-02-28 09:10:00 UTC,2026-02-28,9,10,Saturday,Up,1,1.0,0.0,291.763521,True,0.99
btc-updown-5m-1772270100,1772270100,2026-02-28 09:15:00 UTC,2026-02-28,9,15,Saturday,Down,0,0.0,1.0,234.359992,True,0.05
btc-updown-5m-1772270400,1772270400,2026-02-28 09:20:00 UTC,2026-02-28,9,20,Saturday,Up,1,1.0,0.0,783.204476,True,0.99
btc-updown-5m-1772270700,1772270700,2026-02-28 09:25:00 UTC,2026-02-28,9,25,Saturday,Down,0,0.0,1.0,145492.1846,True,0.01
btc-updown-5m-1772271000,1772271000,2026-02-28 09:30:00 UTC,2026-02-28,9,30,Saturday,Down,0,0.0,1.0,97849.908593,True,0.01
btc-updown-5m-1772271300,1772271300,2026-02-28 09:35:00 UTC,2026-02-28,9,35,Saturday,Down,0,0.0,1.0,108520.285797,True,0.01
btc-updown-5m-1772271600,1772271600,2026-02-28 09:40:00 UTC,2026-02-28,9,40,Saturday,Down,0,0.0,1.0,123220.632271,True,0.01
btc-updown-5m-1772271900,1772271900,2026-02-28 09:45:00 UTC,2026-02-28,9,45,Saturday,Down,0,0.0,1.0,142495.471738,True,0.01
btc-updown-5m-1772272200,1772272200,2026-02-28 09:50:00 UTC,2026-02-28,9,50,Saturday,Up,1,1.0,0.0,107412.052297,True,0.999
btc-updown-5m-1772272500,1772272500,2026-02-28 09:55:00 UTC,2026-02-28,9,55,Saturday,Down,0,0.0,1.0,128787.434971,True,0.01
btc-updown-5m-1772272800,1772272800,2026-02-28 10:00:00 UTC,2026-02-28,10,0,Saturday,Down,0,0.0,1.0,117990.008247,True,0.001
btc-updown-5m-1772273100,1772273100,2026-02-28 10:05:00 UTC,2026-02-28,10,5,Saturday,Up,1,1.0,0.0,53794.533134,True,0.73
btc-updown-5m-1772273400,1772273400,2026-02-28 10:10:00 UTC,2026-02-28,10,10,Saturday,Up,1,1.0,0.0,107916.999204,True,0.63
btc-updown-5m-1772273700,1772273700,2026-02-28 10:15:00 UTC,2026-02-28,10,15,Saturday,Up,1,1.0,0.0,56195.402493,True,0.98
btc-updown-5m-1772274000,1772274000,2026-02-28 10:20:00 UTC,2026-02-28,10,20,Saturday,Up,1,1.0,0.0,141903.925028,True,0.999
btc-updown-5m-1772274300,1772274300,2026-02-28 10:25:00 UTC,2026-02-28,10,25,Saturday,Down,0,0.0,1.0,58760.675628,True,0.33
btc-updown-5m-1772274600,1772274600,2026-02-28 10:30:00 UTC,2026-02-28,10,30,Saturday,Up,1,1.0,0.0,122124.329464,True,0.999
btc-updown-5m-1772274900,1772274900,2026-02-28 10:35:00 UTC,2026-02-28,10,35,Saturday,Down,0,0.0,1.0,57668.195309,True,0.38
btc-updown-5m-1772275200,1772275200,2026-02-28 10:40:00 UTC,2026-02-28,10,40,Saturday,Down,0,0.0,1.0,95415.97497,True,0.01
btc-updown-5m-1772275500,1772275500,2026-02-28 10:45:00 UTC,2026-02-28,10,45,Saturday,Down,0,0.0,1.0,67229.607028,True,0.13
btc-updown-5m-1772275800,1772275800,2026-02-28 10:50:00 UTC,2026-02-28,10,50,Saturday,Down,0,0.0,1.0,122883.84644,True,0.01
btc-updown-5m-1772276100,1772276100,2026-02-28 10:55:00 UTC,2026-02-28,10,55,Saturday,Up,1,1.0,0.0,55928.357283,True,0.71
btc-updown-5m-1772276400,1772276400,2026-02-28 11:00:00 UTC,2026-02-28,11,0,Saturday,Up,1,1.0,0.0,129558.744867,True,0.99
btc-updown-5m-1772276700,1772276700,2026-02-28 11:05:00 UTC,2026-02-28,11,5,Saturday,Down,0,0.0,1.0,68116.358619,True,0.07
btc-updown-5m-1772277000,1772277000,2026-02-28 11:10:00 UTC,2026-02-28,11,10,Saturday,Up,1,1.0,0.0,126930.259988,True,0.99
btc-updown-5m-1772277300,1772277300,2026-02-28 11:15:00 UTC,2026-02-28,11,15,Saturday,Down,0,0.0,1.0,58453.568223,True,0.07
btc-updown-5m-1772277600,1772277600,2026-02-28 11:20:00 UTC,2026-02-28,11,20,Saturday,Up,1,1.0,0.0,103760.884657,True,0.999
btc-updown-5m-1772277900,1772277900,2026-02-28 11:25:00 UTC,2026-02-28,11,25,Saturday,Up,1,1.0,0.0,119344.266574,True,0.99
btc-updown-5m-1772278200,1772278200,2026-02-28 11:30:00 UTC,2026-02-28,11,30,Saturday,Down,0,0.0,1.0,139741.330394,True,0.001
btc-updown-5m-1772278500,1772278500,2026-02-28 11:35:00 UTC,2026-02-28,11,35,Saturday,Down,0,0.0,1.0,38871.871474,True,0.22
btc-updown-5m-1772278800,1772278800,2026-02-28 11:40:00 UTC,2026-02-28,11,40,Saturday,Down,0,0.0,1.0,93725.952627,True,0.04
btc-updown-5m-1772279100,1772279100,2026-02-28 11:45:00 UTC,2026-02-28,11,45,Saturday,Up,1,1.0,0.0,36020.64807,True,0.59
btc-updown-5m-1772279400,1772279400,2026-02-28 11:50:00 UTC,2026-02-28,11,50,Saturday,Down,0,0.0,1.0,84571.936815,True,0.01
btc-updown-5m-1772279700,1772279700,2026-02-28 11:55:00 UTC,2026-02-28,11,55,Saturday,Down,0,0.0,1.0,129298.239631,True,0.001
btc-updown-5m-1772280000,1772280000,2026-02-28 12:00:00 UTC,2026-02-28,12,0,Saturday,Up,1,1.0,0.0,136827.533254,True,0.99
btc-updown-5m-1772280300,1772280300,2026-02-28 12:05:00 UTC,2026-02-28,12,5,Saturday,Up,1,1.0,0.0,125318.917075,True,0.99
btc-updown-5m-1772280600,1772280600,2026-02-28 12:10:00 UTC,2026-02-28,12,10,Saturday,Up,1,1.0,0.0,87993.657095,True,0.99
btc-updown-5m-1772280900,1772280900,2026-02-28 12:15:00 UTC,2026-02-28,12,15,Saturday,Up,1,1.0,0.0,58523.260601,True,0.97
btc-updown-5m-1772281200,1772281200,2026-02-28 12:20:00 UTC,2026-02-28,12,20,Saturday,Down,0,0.0,1.0,140393.106696,True,0.001
btc-updown-5m-1772281500,1772281500,2026-02-28 12:25:00 UTC,2026-02-28,12,25,Saturday,Down,0,0.0,1.0,129492.411327,True,0.01
btc-updown-5m-1772281800,1772281800,2026-02-28 12:30:00 UTC,2026-02-28,12,30,Saturday,Down,0,0.0,1.0,86902.682369,True,0.81
btc-updown-5m-1772282100,1772282100,2026-02-28 12:35:00 UTC,2026-02-28,12,35,Saturday,Up,1,1.0,0.0,112885.089873,True,0.99
btc-updown-5m-1772282400,1772282400,2026-02-28 12:40:00 UTC,2026-02-28,12,40,Saturday,Down,0,0.0,1.0,150538.864183,True,0.01
btc-updown-5m-1772282700,1772282700,2026-02-28 12:45:00 UTC,2026-02-28,12,45,Saturday,Down,0,0.0,1.0,73920.423823,True,0.03
btc-updown-5m-1772283000,1772283000,2026-02-28 12:50:00 UTC,2026-02-28,12,50,Saturday,Down,0,0.0,1.0,153832.573222,True,0.001
btc-updown-5m-1772283300,1772283300,2026-02-28 12:55:00 UTC,2026-02-28,12,55,Saturday,Up,1,1.0,0.0,109903.314736,True,0.99
btc-updown-5m-1772283600,1772283600,2026-02-28 13:00:00 UTC,2026-02-28,13,0,Saturday,Down,0,0.0,1.0,152276.310962,True,0.01
btc-updown-5m-1772283900,1772283900,2026-02-28 13:05:00 UTC,2026-02-28,13,5,Saturday,Up,1,1.0,0.0,109566.096142,True,0.99
btc-updown-5m-1772284200,1772284200,2026-02-28 13:10:00 UTC,2026-02-28,13,10,Saturday,Up,1,1.0,0.0,125434.924455,True,0.99
btc-updown-5m-1772284500,1772284500,2026-02-28 13:15:00 UTC,2026-02-28,13,15,Saturday,Down,0,0.0,1.0,107566.599966,True,0.31
btc-updown-5m-1772284800,1772284800,2026-02-28 13:20:00 UTC,2026-02-28,13,20,Saturday,Up,1,1.0,0.0,124818.546591,True,0.99
btc-updown-5m-1772285100,1772285100,2026-02-28 13:25:00 UTC,2026-02-28,13,25,Saturday,Down,0,0.0,1.0,129191.498697,True,0.01
btc-updown-5m-1772285400,1772285400,2026-02-28 13:30:00 UTC,2026-02-28,13,30,Saturday,Up,1,1.0,0.0,102480.823193,True,0.98
btc-updown-5m-1772285700,1772285700,2026-02-28 13:35:00 UTC,2026-02-28,13,35,Saturday,Down,0,0.0,1.0,57408.633654,True,0.04
btc-updown-5m-1772286000,1772286000,2026-02-28 13:40:00 UTC,2026-02-28,13,40,Saturday,Up,1,1.0,0.0,129031.05274,True,0.99
btc-updown-5m-1772286300,1772286300,2026-02-28 13:45:00 UTC,2026-02-28,13,45,Saturday,Up,1,1.0,0.0,211417.297973,True,0.999
btc-updown-5m-1772286600,1772286600,2026-02-28 13:50:00 UTC,2026-02-28,13,50,Saturday,Up,1,1.0,0.0,210077.310423,True,0.999
btc-updown-5m-1772286900,1772286900,2026-02-28 13:55:00 UTC,2026-02-28,13,55,Saturday,Up,1,1.0,0.0,241345.010428,True,0.99
btc-updown-5m-1772287200,1772287200,2026-02-28 14:00:00 UTC,2026-02-28,14,0,Saturday,Down,0,0.0,1.0,595922.214836,True,0.001
btc-updown-5m-1772287500,1772287500,2026-02-28 14:05:00 UTC,2026-02-28,14,5,Saturday,Up,1,1.0,0.0,140568.638642,True,0.99
btc-updown-5m-1772287800,1772287800,2026-02-28 14:10:00 UTC,2026-02-28,14,10,Saturday,Down,0,0.0,1.0,141994.090806,True,0.02
btc-updown-5m-1772288100,1772288100,2026-02-28 14:15:00 UTC,2026-02-28,14,15,Saturday,Up,1,1.0,0.0,41060.133248,True,0.75
btc-updown-5m-1772288400,1772288400,2026-02-28 14:20:00 UTC,2026-02-28,14,20,Saturday,Down,0,0.0,1.0,99451.406731,True,0.02
btc-updown-5m-1772288700,1772288700,2026-02-28 14:25:00 UTC,2026-02-28,14,25,Saturday,Down,0,0.0,1.0,123369.982528,True,0.01
btc-updown-5m-1772289000,1772289000,2026-02-28 14:30:00 UTC,2026-02-28,14,30,Saturday,Down,0,0.0,1.0,133971.000933,True,0.01
btc-updown-5m-1772289300,1772289300,2026-02-28 14:35:00 UTC,2026-02-28,14,35,Saturday,Up,1,1.0,0.0,114680.844176,True,0.99
btc-updown-5m-1772289600,1772289600,2026-02-28 14:40:00 UTC,2026-02-28,14,40,Saturday,Down,0,0.0,1.0,165212.291503,True,0.001
btc-updown-5m-1772289900,1772289900,2026-02-28 14:45:00 UTC,2026-02-28,14,45,Saturday,Down,0,0.0,1.0,167361.738837,True,0.01
btc-updown-5m-1772290200,1772290200,2026-02-28 14:50:00 UTC,2026-02-28,14,50,Saturday,Down,0,0.0,1.0,135485.67221,True,0.01
btc-updown-5m-1772290500,1772290500,2026-02-28 14:55:00 UTC,2026-02-28,14,55,Saturday,Down,0,0.0,1.0,42467.861162,True,0.21
btc-updown-5m-1772290800,1772290800,2026-02-28 15:00:00 UTC,2026-02-28,15,0,Saturday,Up,1,1.0,0.0,41488.449105,True,0.74
btc-updown-5m-1772291100,1772291100,2026-02-28 15:05:00 UTC,2026-02-28,15,5,Saturday,Down,0,0.0,1.0,141198.598461,True,0.01
btc-updown-5m-1772291400,1772291400,2026-02-28 15:10:00 UTC,2026-02-28,15,10,Saturday,Down,0,0.0,1.0,117437.880307,True,0.06
btc-updown-5m-1772291700,1772291700,2026-02-28 15:15:00 UTC,2026-02-28,15,15,Saturday,Up,1,1.0,0.0,93669.401839,True,0.99
btc-updown-5m-1772292000,1772292000,2026-02-28 15:20:00 UTC,2026-02-28,15,20,Saturday,Up,1,1.0,0.0,127624.719015,True,0.99
btc-updown-5m-1772292300,1772292300,2026-02-28 15:25:00 UTC,2026-02-28,15,25,Saturday,Up,1,1.0,0.0,125097.730642,True,0.99
btc-updown-5m-1772292600,1772292600,2026-02-28 15:30:00 UTC,2026-02-28,15,30,Saturday,Up,1,1.0,0.0,201227.558314,True,0.99
btc-updown-5m-1772292900,1772292900,2026-02-28 15:35:00 UTC,2026-02-28,15,35,Saturday,Down,0,0.0,1.0,181654.226216,True,0.01
btc-updown-5m-1772293200,1772293200,2026-02-28 15:40:00 UTC,2026-02-28,15,40,Saturday,Up,1,1.0,0.0,132638.173982,True,0.999
btc-updown-5m-1772293500,1772293500,2026-02-28 15:45:00 UTC,2026-02-28,15,45,Saturday,Down,0,0.0,1.0,128383.480811,True,0.01
btc-updown-5m-1772293800,1772293800,2026-02-28 15:50:00 UTC,2026-02-28,15,50,Saturday,Down,0,0.0,1.0,100295.324774,True,0.22
btc-updown-5m-1772294100,1772294100,2026-02-28 15:55:00 UTC,2026-02-28,15,55,Saturday,Up,1,1.0,0.0,75414.456576,True,0.98
btc-updown-5m-1772294400,1772294400,2026-02-28 16:00:00 UTC,2026-02-28,16,0,Saturday,Down,0,0.0,1.0,144535.984979,True,0.01
btc-updown-5m-1772294700,1772294700,2026-02-28 16:05:00 UTC,2026-02-28,16,5,Saturday,Up,1,1.0,0.0,82493.801327,True,0.95
btc-updown-5m-1772295000,1772295000,2026-02-28 16:10:00 UTC,2026-02-28,16,10,Saturday,Up,1,1.0,0.0,101250.878462,True,0.58
btc-updown-5m-1772295300,1772295300,2026-02-28 16:15:00 UTC,2026-02-28,16,15,Saturday,Down,0,0.0,1.0,23190.641726,True,0.32
btc-updown-5m-1772295600,1772295600,2026-02-28 16:20:00 UTC,2026-02-28,16,20,Saturday,Up,1,1.0,0.0,135802.845621,True,0.999
btc-updown-5m-1772295900,1772295900,2026-02-28 16:25:00 UTC,2026-02-28,16,25,Saturday,Down,0,0.0,1.0,121565.459993,True,0.01
btc-updown-5m-1772296200,1772296200,2026-02-28 16:30:00 UTC,2026-02-28,16,30,Saturday,Up,1,1.0,0.0,137759.442688,True,0.99
btc-updown-5m-1772296500,1772296500,2026-02-28 16:35:00 UTC,2026-02-28,16,35,Saturday,Down,0,0.0,1.0,116936.573625,True,0.01
btc-updown-5m-1772296800,1772296800,2026-02-28 16:40:00 UTC,2026-02-28,16,40,Saturday,Up,1,1.0,0.0,138079.998815,True,0.999
btc-updown-5m-1772297100,1772297100,2026-02-28 16:45:00 UTC,2026-02-28,16,45,Saturday,Down,0,0.0,1.0,138709.525907,True,0.01
btc-updown-5m-1772297400,1772297400,2026-02-28 16:50:00 UTC,2026-02-28,16,50,Saturday,Up,1,1.0,0.0,159908.903773,True,0.99
btc-updown-5m-1772297700,1772297700,2026-02-28 16:55:00 UTC,2026-02-28,16,55,Saturday,Up,1,1.0,0.0,147558.530824,True,0.99
btc-updown-5m-1772298000,1772298000,2026-02-28 17:00:00 UTC,2026-02-28,17,0,Saturday,Down,0,0.0,1.0,136926.343944,True,0.001
btc-updown-5m-1772298300,1772298300,2026-02-28 17:05:00 UTC,2026-02-28,17,5,Saturday,Down,0,0.0,1.0,78908.319877,True,0.21
btc-updown-5m-1772298600,1772298600,2026-02-28 17:10:00 UTC,2026-02-28,17,10,Saturday,Down,0,0.0,1.0,85863.094916,True,0.06
btc-updown-5m-1772298900,1772298900,2026-02-28 17:15:00 UTC,2026-02-28,17,15,Saturday,Down,0,0.0,1.0,30259.902381,True,0.56
btc-updown-5m-1772299200,1772299200,2026-02-28 17:20:00 UTC,2026-02-28,17,20,Saturday,Up,1,1.0,0.0,120504.985013,True,0.98
btc-updown-5m-1772299500,1772299500,2026-02-28 17:25:00 UTC,2026-02-28,17,25,Saturday,Up,1,1.0,0.0,75734.873413,True,0.88
btc-updown-5m-1772299800,1772299800,2026-02-28 17:30:00 UTC,2026-02-28,17,30,Saturday,Up,1,1.0,0.0,116453.386466,True,0.74
btc-updown-5m-1772300100,1772300100,2026-02-28 17:35:00 UTC,2026-02-28,17,35,Saturday,Down,0,0.0,1.0,124353.726294,True,0.01
btc-updown-5m-1772300400,1772300400,2026-02-28 17:40:00 UTC,2026-02-28,17,40,Saturday,Down,0,0.0,1.0,179780.553134,True,0.01
btc-updown-5m-1772300700,1772300700,2026-02-28 17:45:00 UTC,2026-02-28,17,45,Saturday,Up,1,1.0,0.0,34289.2213,True,0.17
btc-updown-5m-1772301000,1772301000,2026-02-28 17:50:00 UTC,2026-02-28,17,50,Saturday,Up,1,1.0,0.0,88509.088466,True,0.78
btc-updown-5m-1772301300,1772301300,2026-02-28 17:55:00 UTC,2026-02-28,17,55,Saturday,Up,1,1.0,0.0,111615.236802,True,0.99
btc-updown-5m-1772301600,1772301600,2026-02-28 18:00:00 UTC,2026-02-28,18,0,Saturday,Down,0,0.0,1.0,251576.533254,True,0.01
btc-updown-5m-1772301900,1772301900,2026-02-28 18:05:00 UTC,2026-02-28,18,5,Saturday,Down,0,0.0,1.0,185403.52073,True,0.01
btc-updown-5m-1772302200,1772302200,2026-02-28 18:10:00 UTC,2026-02-28,18,10,Saturday,Down,0,0.0,1.0,124855.969685,True,0.02
btc-updown-5m-1772302500,1772302500,2026-02-28 18:15:00 UTC,2026-02-28,18,15,Saturday,Up,1,1.0,0.0,153419.388939,True,0.99
btc-updown-5m-1772302800,1772302800,2026-02-28 18:20:00 UTC,2026-02-28,18,20,Saturday,Down,0,0.0,1.0,119566.47022,True,0.01
btc-updown-5m-1772303100,1772303100,2026-02-28 18:25:00 UTC,2026-02-28,18,25,Saturday,Down,0,0.0,1.0,574537.507827,True,0.01
btc-updown-5m-1772303400,1772303400,2026-02-28 18:30:00 UTC,2026-02-28,18,30,Saturday,Up,1,1.0,0.0,126926.253768,True,0.999
btc-updown-5m-1772303700,1772303700,2026-02-28 18:35:00 UTC,2026-02-28,18,35,Saturday,Up,1,1.0,0.0,151385.467899,True,0.999
btc-updown-5m-1772304000,1772304000,2026-02-28 18:40:00 UTC,2026-02-28,18,40,Saturday,Down,0,0.0,1.0,162546.016616,True,0.01
btc-updown-5m-1772304300,1772304300,2026-02-28 18:45:00 UTC,2026-02-28,18,45,Saturday,Up,1,1.0,0.0,79880.038844,True,0.81
btc-updown-5m-1772304600,1772304600,2026-02-28 18:50:00 UTC,2026-02-28,18,50,Saturday,Up,1,1.0,0.0,97366.836247,True,0.99
btc-updown-5m-1772304900,1772304900,2026-02-28 18:55:00 UTC,2026-02-28,18,55,Saturday,Down,0,0.0,1.0,109597.093411,True,0.17
btc-updown-5m-1772305200,1772305200,2026-02-28 19:00:00 UTC,2026-02-28,19,0,Saturday,Down,0,0.0,1.0,139872.696336,True,0.01
btc-updown-5m-1772305500,1772305500,2026-02-28 19:05:00 UTC,2026-02-28,19,5,Saturday,Down,0,0.0,1.0,81395.789314,True,0.26
btc-updown-5m-1772305800,1772305800,2026-02-28 19:10:00 UTC,2026-02-28,19,10,Saturday,Up,1,1.0,0.0,116750.495134,True,0.99
btc-updown-5m-1772306100,1772306100,2026-02-28 19:15:00 UTC,2026-02-28,19,15,Saturday,Down,0,0.0,1.0,174919.998336,True,0.01
btc-updown-5m-1772306400,1772306400,2026-02-28 19:20:00 UTC,2026-02-28,19,20,Saturday,Down,0,0.0,1.0,146487.367928,True,0.01
btc-updown-5m-1772306700,1772306700,2026-02-28 19:25:00 UTC,2026-02-28,19,25,Saturday,Up,1,1.0,0.0,94522.453325,True,0.87
btc-updown-5m-1772307000,1772307000,2026-02-28 19:30:00 UTC,2026-02-28,19,30,Saturday,Up,1,1.0,0.0,116414.231267,True,0.999
btc-updown-5m-1772307300,1772307300,2026-02-28 19:35:00 UTC,2026-02-28,19,35,Saturday,Up,1,1.0,0.0,110679.982128,True,0.75
btc-updown-5m-1772307600,1772307600,2026-02-28 19:40:00 UTC,2026-02-28,19,40,Saturday,Down,0,0.0,1.0,164573.401952,True,0.01
btc-updown-5m-1772307900,1772307900,2026-02-28 19:45:00 UTC,2026-02-28,19,45,Saturday,Up,1,1.0,0.0,77118.246025,True,0.56
btc-updown-5m-1772308200,1772308200,2026-02-28 19:50:00 UTC,2026-02-28,19,50,Saturday,Down,0,0.0,1.0,163146.729788,True,0.001
btc-updown-5m-1772308500,1772308500,2026-02-28 19:55:00 UTC,2026-02-28,19,55,Saturday,Down,0,0.0,1.0,41757.708037,True,0.12
btc-updown-5m-1772308800,1772308800,2026-02-28 20:00:00 UTC,2026-02-28,20,0,Saturday,Down,0,0.0,1.0,127142.144164,True,0.01
btc-updown-5m-1772309100,1772309100,2026-02-28 20:05:00 UTC,2026-02-28,20,5,Saturday,Up,1,1.0,0.0,97347.579565,True,0.46
btc-updown-5m-1772309400,1772309400,2026-02-28 20:10:00 UTC,2026-02-28,20,10,Saturday,Up,1,1.0,0.0,150640.135089,True,0.999
btc-updown-5m-1772309700,1772309700,2026-02-28 20:15:00 UTC,2026-02-28,20,15,Saturday,Up,1,1.0,0.0,93663.988542,True,0.28
btc-updown-5m-1772310000,1772310000,2026-02-28 20:20:00 UTC,2026-02-28,20,20,Saturday,Up,1,1.0,0.0,128853.033589,True,0.999
